episode,file,actions_taken,total_reward,epsilon,instrs_eliminated
4042,tests/train_files/train_none_many_none_has_medium_v01.simpl,4,5500.0000,0.545,20
4043,tests/train_files/train_none_many_none_has_medium_v02.simpl,4,7749.9995,0.545,23
4044,tests/train_files/train_none_many_none_has_medium_v03.simpl,4,7000.0000,0.545,21
4045,tests/train_files/train_none_many_none_no_large_v01.simpl,4,4142.8569,0.545,55
4046,tests/train_files/train_none_many_none_no_large_v02.simpl,4,4275.0000,0.545,58
4047,tests/train_files/train_none_many_none_no_large_v03.simpl,4,4756.4102,0.545,56
4048,tests/train_files/train_none_many_none_no_medium_v01.simpl,4,7749.9995,0.545,19
4049,tests/train_files/train_none_many_none_no_medium_v02.simpl,4,8500.0000,0.545,22
4050,tests/train_files/train_none_many_none_no_medium_v03.simpl,4,6250.0000,0.544,20
4051,tests/train_files/train_none_none_dominated_no_large_v01.simpl,4,3769.2307,0.544,49
4052,tests/train_files/train_none_none_dominated_no_large_v02.simpl,4,3266.6667,0.544,49
4053,tests/train_files/train_none_none_dominated_no_large_v03.simpl,4,3500.0000,0.544,49
4054,tests/train_files/train_none_none_dominated_no_medium_v01.simpl,4,2666.6667,0.544,8
4055,tests/train_files/train_none_none_dominated_no_medium_v02.simpl,4,2666.6667,0.544,8
4056,tests/train_files/train_none_none_dominated_no_medium_v03.simpl,4,1999.9999,0.544,8
4057,tests/train_files/train_none_none_dominated_no_tiny_v01.simpl,4,500.0000,0.544,1
4058,tests/train_files/train_none_none_dominated_no_tiny_v02.simpl,4,500.0000,0.544,1
4059,tests/train_files/train_none_none_dominated_no_tiny_v03.simpl,4,500.0000,0.543,1
4060,tests/train_files/train_none_none_none_no_large_v01.simpl,4,3912.0879,0.543,50
4061,tests/train_files/train_none_none_none_no_large_v02.simpl,4,3912.0879,0.543,50
4062,tests/train_files/train_none_none_none_no_large_v03.simpl,4,3912.0879,0.543,50
4063,tests/train_files/train_none_none_none_no_medium_v01.simpl,4,2999.9998,0.543,9
4064,tests/train_files/train_none_none_none_no_medium_v02.simpl,4,2499.9998,0.543,9
4065,tests/train_files/train_none_none_none_no_medium_v03.simpl,4,2999.9998,0.543,9
4066,tests/train_files/train_none_none_none_no_tiny_v01.simpl,4,1333.3333,0.543,2
4067,tests/train_files/train_none_none_none_no_tiny_v02.simpl,4,1499.9999,0.543,2
4068,tests/train_files/train_none_none_none_no_tiny_v03.simpl,4,1499.9999,0.542,2
4069,tests/train_files/train_shallow_few_dominated_has_large_v01.simpl,4,2166.6667,0.542,39
4070,tests/train_files/train_shallow_few_dominated_has_large_v02.simpl,4,2000.0000,0.542,37
4071,tests/train_files/train_shallow_few_dominated_has_large_v03.simpl,4,2000.0000,0.542,37
4072,tests/train_files/train_shallow_few_dominated_has_medium_v01.simpl,4,1454.5454,0.542,6
4073,tests/train_files/train_shallow_few_dominated_has_medium_v02.simpl,4,730.7692,0.542,4
4074,tests/train_files/train_shallow_few_dominated_has_medium_v03.simpl,4,750.0000,0.542,4
4075,tests/train_files/train_shallow_few_dominated_no_large_v01.simpl,4,2039.4738,0.542,35
4076,tests/train_files/train_shallow_few_dominated_no_large_v02.simpl,4,1736.8422,0.542,33
4077,tests/train_files/train_shallow_few_dominated_no_large_v03.simpl,4,2039.4738,0.541,35
4078,tests/train_files/train_shallow_few_dominated_no_medium_v01.simpl,4,590.9091,0.541,2
