episode,file,actions_taken,total_reward,epsilon,instrs_eliminated
28601,tests/train_files/train_shallow_few_light_no_medium_v02.simpl,5,0.0000,0.100,0
28602,tests/train_files/train_shallow_few_light_no_medium_v03.simpl,5,444.4445,0.100,2
28603,tests/train_files/train_shallow_few_none_has_large_v01.simpl,5,2500.0002,0.100,43
28604,tests/train_files/train_shallow_few_none_has_large_v02.simpl,5,2142.8572,0.100,41
28605,tests/train_files/train_shallow_few_none_has_large_v03.simpl,5,2111.1111,0.100,41
28606,tests/train_files/train_shallow_few_none_has_medium_v01.simpl,5,722.2223,0.100,6
28607,tests/train_files/train_shallow_few_none_has_medium_v02.simpl,5,800.0000,0.100,4
28608,tests/train_files/train_shallow_few_none_has_medium_v03.simpl,5,425.0000,0.100,4
28609,tests/train_files/train_shallow_few_none_no_large_v01.simpl,5,2291.6667,0.100,40
28610,tests/train_files/train_shallow_few_none_no_large_v02.simpl,5,2176.4705,0.100,37
28611,tests/train_files/train_shallow_few_none_no_large_v03.simpl,5,2025.0000,0.100,39
28612,tests/train_files/train_shallow_few_none_no_medium_v01.simpl,5,533.3334,0.100,3
28613,tests/train_files/train_shallow_few_none_no_medium_v02.simpl,5,0.0000,0.100,0
28614,tests/train_files/train_shallow_few_none_no_medium_v03.simpl,5,600.0000,0.100,2
28615,tests/train_files/train_shallow_many_dominated_has_large_v01.simpl,5,2937.4998,0.100,35
28616,tests/train_files/train_shallow_many_dominated_has_large_v02.simpl,5,2345.5881,0.100,31
28617,tests/train_files/train_shallow_many_dominated_has_large_v03.simpl,5,2496.0317,0.100,32
28618,tests/train_files/train_shallow_many_dominated_has_medium_v01.simpl,5,2400.0000,0.100,14
28619,tests/train_files/train_shallow_many_dominated_has_medium_v02.simpl,5,1521.9779,0.100,10
28620,tests/train_files/train_shallow_many_dominated_has_medium_v03.simpl,5,2007.6923,0.100,11
28621,tests/train_files/train_shallow_many_dominated_no_large_v01.simpl,5,3029.4116,0.100,35
28622,tests/train_files/train_shallow_many_dominated_no_large_v02.simpl,5,2411.7646,0.100,31
28623,tests/train_files/train_shallow_many_dominated_no_large_v03.simpl,5,2745.0981,0.100,32
28624,tests/train_files/train_shallow_many_dominated_no_medium_v01.simpl,5,2666.6667,0.100,14
28625,tests/train_files/train_shallow_many_dominated_no_medium_v02.simpl,5,1980.7690,0.100,10
28626,tests/train_files/train_shallow_many_dominated_no_medium_v03.simpl,5,2250.0000,0.100,11
28627,tests/train_files/train_shallow_many_light_has_large_v01.simpl,5,3141.1763,0.100,41
28628,tests/train_files/train_shallow_many_light_has_large_v02.simpl,5,2527.7778,0.100,37
28629,tests/train_files/train_shallow_many_light_has_large_v03.simpl,5,2638.8889,0.100,38
28630,tests/train_files/train_shallow_many_light_has_medium_v01.simpl,5,2749.9998,0.100,14
28631,tests/train_files/train_shallow_many_light_has_medium_v02.simpl,5,2083.3333,0.100,10
28632,tests/train_files/train_shallow_many_light_has_medium_v03.simpl,5,3285.7144,0.100,11
28633,tests/train_files/train_shallow_many_light_no_large_v01.simpl,5,3277.7778,0.100,41
28634,tests/train_files/train_shallow_many_light_no_large_v02.simpl,5,2278.9473,0.100,37
28635,tests/train_files/train_shallow_many_light_no_large_v03.simpl,5,2833.3335,0.100,38
28636,tests/train_files/train_shallow_many_light_no_medium_v01.simpl,5,2666.6667,0.100,14
28637,tests/train_files/train_shallow_many_light_no_medium_v02.simpl,5,2583.3333,0.100,10
28638,tests/train_files/train_shallow_many_light_no_medium_v03.simpl,5,2897.4360,0.100,11
28639,tests/train_files/train_shallow_many_none_has_large_v01.simpl,5,2819.8833,0.100,43
28640,tests/train_files/train_shallow_many_none_has_large_v02.simpl,5,2797.6191,0.100,39
28641,tests/train_files/train_shallow_many_none_has_large_v03.simpl,5,2771.4287,0.100,40
28642,tests/train_files/train_shallow_many_none_has_medium_v01.simpl,5,2420.4543,0.100,14
28643,tests/train_files/train_shallow_many_none_has_medium_v02.simpl,5,2057.6924,0.100,10
28644,tests/train_files/train_shallow_many_none_has_medium_v03.simpl,5,2007.6923,0.100,11
28645,tests/train_files/train_shallow_many_none_no_large_v01.simpl,5,3285.7141,0.100,43
28646,tests/train_files/train_shallow_many_none_no_large_v02.simpl,5,2652.7778,0.100,39
28647,tests/train_files/train_shallow_many_none_no_large_v03.simpl,5,2933.3335,0.100,40
28648,tests/train_files/train_shallow_many_none_no_medium_v01.simpl,5,2216.6667,0.100,14
28649,tests/train_files/train_shallow_many_none_no_medium_v02.simpl,5,1964.2856,0.100,10
28650,tests/train_files/train_shallow_many_none_no_medium_v03.simpl,5,2230.7690,0.100,11
28651,tests/train_files/train_shallow_none_dominated_no_large_v01.simpl,5,2470.5881,0.100,42
28652,tests/train_files/train_shallow_none_dominated_no_large_v02.simpl,5,2800.0000,0.100,42
28653,tests/train_files/train_shallow_none_dominated_no_large_v03.simpl,5,1826.0869,0.100,42
28654,tests/train_files/train_shallow_none_dominated_no_medium_v01.simpl,5,142.8571,0.100,1
28655,tests/train_files/train_shallow_none_dominated_no_medium_v02.simpl,5,166.6667,0.100,1
28656,tests/train_files/train_shallow_none_dominated_no_medium_v03.simpl,5,142.8571,0.100,1
28657,tests/train_files/train_shallow_none_none_no_large_v01.simpl,5,2470.5881,0.100,42
28658,tests/train_files/train_shallow_none_none_no_large_v02.simpl,5,2624.9998,0.100,42
28659,tests/train_files/train_shallow_none_none_no_large_v03.simpl,5,1750.0000,0.100,42
28660,tests/train_files/train_shallow_none_none_no_medium_v01.simpl,5,125.0000,0.100,1
28661,tests/train_files/train_shallow_none_none_no_medium_v02.simpl,5,142.8571,0.100,1
28662,tests/train_files/train_shallow_none_none_no_medium_v03.simpl,5,125.0000,0.100,1
28663,tests/train_files/train_shallow_none_none_no_tiny_v01.simpl,5,0.0000,0.100,0
28664,tests/train_files/train_shallow_none_none_no_tiny_v02.simpl,5,0.0000,0.100,0
28665,tests/train_files/train_shallow_none_none_no_tiny_v03.simpl,5,0.0000,0.100,0
28666,tests/train_files/train_deep_few_dominated_has_large_v01.simpl,5,1676.1906,0.100,32
28667,tests/train_files/train_deep_few_dominated_has_large_v02.simpl,5,1669.1730,0.100,30
28668,tests/train_files/train_deep_few_dominated_has_large_v03.simpl,5,1547.6190,0.100,30
28669,tests/train_files/train_deep_few_dominated_has_medium_v01.simpl,5,833.3333,0.100,6
28670,tests/train_files/train_deep_few_dominated_has_medium_v02.simpl,5,730.7692,0.100,4
28671,tests/train_files/train_deep_few_dominated_has_medium_v03.simpl,5,414.2857,0.100,4
28672,tests/train_files/train_deep_few_dominated_no_large_v01.simpl,5,1640.3508,0.100,29
28673,tests/train_files/train_deep_few_dominated_no_large_v02.simpl,5,1300.0000,0.100,26
28674,tests/train_files/train_deep_few_dominated_no_large_v03.simpl,5,1352.2727,0.100,28
28675,tests/train_files/train_deep_few_dominated_no_medium_v01.simpl,5,466.6667,0.100,3
28676,tests/train_files/train_deep_few_dominated_no_medium_v02.simpl,5,0.0000,0.100,0
28677,tests/train_files/train_deep_few_dominated_no_medium_v03.simpl,5,400.0000,0.100,2
28678,tests/train_files/train_deep_few_light_has_large_v01.simpl,5,1771.4286,0.100,34
28679,tests/train_files/train_deep_few_light_has_large_v02.simpl,5,1575.7576,0.100,32
28680,tests/train_files/train_deep_few_light_has_large_v03.simpl,5,1609.0909,0.100,32
28681,tests/train_files/train_deep_few_light_has_medium_v01.simpl,5,857.1428,0.100,6
28682,tests/train_files/train_deep_few_light_has_medium_v02.simpl,5,533.3334,0.100,4
28683,tests/train_files/train_deep_few_light_has_medium_v03.simpl,5,700.0000,0.100,4
28684,tests/train_files/train_deep_few_light_no_large_v01.simpl,5,1700.0000,0.100,31
28685,tests/train_files/train_deep_few_light_no_large_v02.simpl,5,1272.7273,0.100,28
28686,tests/train_files/train_deep_few_light_no_large_v03.simpl,5,1518.1819,0.100,30
28687,tests/train_files/train_deep_few_light_no_medium_v01.simpl,5,476.1905,0.100,3
28688,tests/train_files/train_deep_few_light_no_medium_v02.simpl,5,0.0000,0.100,0
28689,tests/train_files/train_deep_few_light_no_medium_v03.simpl,5,316.6667,0.100,2
28690,tests/train_files/train_deep_few_none_has_large_v01.simpl,5,1950.0000,0.100,36
28691,tests/train_files/train_deep_few_none_has_large_v02.simpl,5,1714.2858,0.100,34
28692,tests/train_files/train_deep_few_none_has_large_v03.simpl,5,1611.1111,0.100,34
28693,tests/train_files/train_deep_few_none_has_medium_v01.simpl,5,857.1428,0.100,6
28694,tests/train_files/train_deep_few_none_has_medium_v02.simpl,5,714.2856,0.100,4
28695,tests/train_files/train_deep_few_none_has_medium_v03.simpl,5,700.0000,0.100,4
28696,tests/train_files/train_deep_few_none_no_large_v01.simpl,5,1654.5454,0.100,33
28697,tests/train_files/train_deep_few_none_no_large_v02.simpl,5,1428.5714,0.100,30
28698,tests/train_files/train_deep_few_none_no_large_v03.simpl,5,1547.8260,0.100,32
28699,tests/train_files/train_deep_few_none_no_medium_v01.simpl,5,476.1905,0.100,3
28700,tests/train_files/train_deep_few_none_no_medium_v02.simpl,5,0.0000,0.100,0
28701,tests/train_files/train_deep_few_none_no_medium_v03.simpl,5,321.4286,0.100,2
28702,tests/train_files/train_deep_many_dominated_has_large_v01.simpl,5,2333.3333,0.100,28
28703,tests/train_files/train_deep_many_dominated_has_large_v02.simpl,5,1650.0000,0.100,24
28704,tests/train_files/train_deep_many_dominated_has_large_v03.simpl,5,2068.1819,0.100,25
28705,tests/train_files/train_deep_many_dominated_has_medium_v01.simpl,5,2416.6665,0.100,14
28706,tests/train_files/train_deep_many_dominated_has_medium_v02.simpl,5,1568.6274,0.100,10
28707,tests/train_files/train_deep_many_dominated_has_medium_v03.simpl,5,1710.5264,0.100,11
28708,tests/train_files/train_deep_many_dominated_no_large_v01.simpl,5,1950.0000,0.100,28
28709,tests/train_files/train_deep_many_dominated_no_large_v02.simpl,5,1550.5051,0.100,24
28710,tests/train_files/train_deep_many_dominated_no_large_v03.simpl,5,2106.0605,0.100,25
28711,tests/train_files/train_deep_many_dominated_no_medium_v01.simpl,5,1794.1177,0.100,14
28712,tests/train_files/train_deep_many_dominated_no_medium_v02.simpl,5,1566.6666,0.100,10
28713,tests/train_files/train_deep_many_dominated_no_medium_v03.simpl,5,1500.0000,0.100,11
28714,tests/train_files/train_deep_many_light_has_large_v01.simpl,5,2327.7778,0.100,34
28715,tests/train_files/train_deep_many_light_has_large_v02.simpl,5,1892.8572,0.100,30
28716,tests/train_files/train_deep_many_light_has_large_v03.simpl,5,2150.6211,0.100,31
28717,tests/train_files/train_deep_many_light_has_medium_v01.simpl,5,2752.9412,0.100,14
28718,tests/train_files/train_deep_many_light_has_medium_v02.simpl,5,1960.5264,0.100,10
28719,tests/train_files/train_deep_many_light_has_medium_v03.simpl,5,1449.9999,0.100,11
28720,tests/train_files/train_deep_many_light_no_large_v01.simpl,5,2150.0000,0.100,34
28721,tests/train_files/train_deep_many_light_no_large_v02.simpl,5,2045.4546,0.100,30
28722,tests/train_files/train_deep_many_light_no_large_v03.simpl,5,2217.9487,0.100,31
28723,tests/train_files/train_deep_many_light_no_medium_v01.simpl,5,2544.1177,0.100,14
28724,tests/train_files/train_deep_many_light_no_medium_v02.simpl,5,1557.8948,0.100,10
28725,tests/train_files/train_deep_many_light_no_medium_v03.simpl,5,1509.8040,0.100,11
28726,tests/train_files/train_deep_many_none_has_large_v01.simpl,5,2219.6970,0.100,36
28727,tests/train_files/train_deep_many_none_has_large_v02.simpl,5,2094.7205,0.100,32
28728,tests/train_files/train_deep_many_none_has_large_v03.simpl,5,2238.9609,0.100,33
28729,tests/train_files/train_deep_many_none_has_medium_v01.simpl,5,2130.7190,0.100,14
28730,tests/train_files/train_deep_many_none_has_medium_v02.simpl,5,1793.8597,0.100,10
28731,tests/train_files/train_deep_many_none_has_medium_v03.simpl,5,2055.5554,0.100,11
28732,tests/train_files/train_deep_many_none_no_large_v01.simpl,5,2850.0000,0.100,36
28733,tests/train_files/train_deep_many_none_no_large_v02.simpl,5,2041.6665,0.100,32
28734,tests/train_files/train_deep_many_none_no_large_v03.simpl,5,2469.6970,0.100,33
28735,tests/train_files/train_deep_many_none_no_medium_v01.simpl,5,2112.5000,0.100,14
28736,tests/train_files/train_deep_many_none_no_medium_v02.simpl,5,1576.4706,0.100,10
28737,tests/train_files/train_deep_many_none_no_medium_v03.simpl,5,1776.4706,0.100,11
28738,tests/train_files/train_deep_none_dominated_no_large_v01.simpl,5,1750.0000,0.100,35
28739,tests/train_files/train_deep_none_dominated_no_large_v02.simpl,5,1944.4446,0.100,35
28740,tests/train_files/train_deep_none_dominated_no_large_v03.simpl,5,1842.1053,0.100,35
28741,tests/train_files/train_deep_none_dominated_no_medium_v01.simpl,5,90.9091,0.100,1
28742,tests/train_files/train_deep_none_dominated_no_medium_v02.simpl,5,90.9091,0.100,1
28743,tests/train_files/train_deep_none_dominated_no_medium_v03.simpl,5,100.0000,0.100,1
28744,tests/train_files/train_deep_none_none_no_large_v01.simpl,5,1666.6667,0.100,35
28745,tests/train_files/train_deep_none_none_no_large_v02.simpl,5,1944.4446,0.100,35
28746,tests/train_files/train_deep_none_none_no_large_v03.simpl,5,1521.7391,0.100,35
28747,tests/train_files/train_deep_none_none_no_medium_v01.simpl,5,0.0000,0.100,0
28748,tests/train_files/train_deep_none_none_no_medium_v02.simpl,5,0.0000,0.100,0
28749,tests/train_files/train_deep_none_none_no_medium_v03.simpl,5,0.0000,0.100,0
28750,tests/train_files/train_none_few_dominated_has_large_v01.simpl,5,3704.7620,0.100,51
28751,tests/train_files/train_none_few_dominated_has_large_v02.simpl,5,4186.8130,0.100,51
28752,tests/train_files/train_none_few_dominated_has_large_v03.simpl,5,4186.8130,0.100,51
28753,tests/train_files/train_none_few_dominated_has_medium_v01.simpl,5,4333.3330,0.100,11
28754,tests/train_files/train_none_few_dominated_has_medium_v02.simpl,5,4333.3330,0.100,11
28755,tests/train_files/train_none_few_dominated_has_medium_v03.simpl,5,6333.3330,0.100,11
28756,tests/train_files/train_none_few_dominated_no_large_v01.simpl,5,4416.6665,0.100,51
28757,tests/train_files/train_none_few_dominated_no_large_v02.simpl,5,4472.5273,0.100,53
28758,tests/train_files/train_none_few_dominated_no_large_v03.simpl,5,4186.8130,0.100,51
28759,tests/train_files/train_none_few_dominated_no_medium_v01.simpl,5,4333.3330,0.100,11
28760,tests/train_files/train_none_few_dominated_no_medium_v02.simpl,5,5333.3330,0.100,13
28761,tests/train_files/train_none_few_dominated_no_medium_v03.simpl,5,3749.9998,0.100,11
28762,tests/train_files/train_none_few_light_has_large_v01.simpl,5,4000.0000,0.100,53
28763,tests/train_files/train_none_few_light_has_large_v02.simpl,5,4583.3330,0.100,53
28764,tests/train_files/train_none_few_light_has_large_v03.simpl,5,4000.0000,0.100,53
28765,tests/train_files/train_none_few_light_has_medium_v01.simpl,5,4666.6665,0.100,12
28766,tests/train_files/train_none_few_light_has_medium_v02.simpl,5,3999.9998,0.100,12
28767,tests/train_files/train_none_few_light_has_medium_v03.simpl,5,2666.6665,0.100,12
28768,tests/train_files/train_none_few_light_has_tiny_v01.simpl,5,4333.3330,0.100,11
28769,tests/train_files/train_none_few_light_has_tiny_v02.simpl,5,5749.9995,0.100,11
28770,tests/train_files/train_none_few_light_has_tiny_v03.simpl,5,6333.3330,0.100,11
28771,tests/train_files/train_none_few_light_no_large_v01.simpl,5,3766.6667,0.100,53
28772,tests/train_files/train_none_few_light_no_large_v02.simpl,5,4519.2305,0.100,55
28773,tests/train_files/train_none_few_light_no_large_v03.simpl,5,4583.3330,0.100,53
28774,tests/train_files/train_none_few_light_no_medium_v01.simpl,5,3999.9998,0.100,12
28775,tests/train_files/train_none_few_light_no_medium_v02.simpl,5,4666.6670,0.100,14
28776,tests/train_files/train_none_few_light_no_medium_v03.simpl,5,4666.6665,0.100,12
28777,tests/train_files/train_none_few_light_no_tiny_v01.simpl,5,3749.9998,0.100,11
28778,tests/train_files/train_none_few_light_no_tiny_v02.simpl,5,3750.0000,0.100,13
28779,tests/train_files/train_none_few_light_no_tiny_v03.simpl,5,6333.3330,0.100,11
28780,tests/train_files/train_none_few_none_has_large_v01.simpl,5,4087.3013,0.100,55
28781,tests/train_files/train_none_few_none_has_large_v02.simpl,5,4006.4932,0.100,55
28782,tests/train_files/train_none_few_none_has_large_v03.simpl,5,4494.5054,0.100,55
28783,tests/train_files/train_none_few_none_has_medium_v01.simpl,5,3071.4285,0.100,14
28784,tests/train_files/train_none_few_none_has_medium_v02.simpl,5,4666.6665,0.100,14
28785,tests/train_files/train_none_few_none_has_medium_v03.simpl,5,4500.0000,0.100,14
28786,tests/train_files/train_none_few_none_has_tiny_v01.simpl,5,6333.3330,0.100,11
28787,tests/train_files/train_none_few_none_has_tiny_v02.simpl,5,6333.3330,0.100,11
28788,tests/train_files/train_none_few_none_has_tiny_v03.simpl,5,5499.9995,0.100,11
28789,tests/train_files/train_none_few_none_no_large_v01.simpl,5,4006.4932,0.100,55
28790,tests/train_files/train_none_few_none_no_large_v02.simpl,5,3945.4546,0.100,57
28791,tests/train_files/train_none_few_none_no_large_v03.simpl,5,4494.5054,0.100,55
28792,tests/train_files/train_none_few_none_no_medium_v01.simpl,5,4000.0000,0.100,14
28793,tests/train_files/train_none_few_none_no_medium_v02.simpl,5,9333.3330,0.100,16
28794,tests/train_files/train_none_few_none_no_medium_v03.simpl,5,6500.0000,0.100,14
28795,tests/train_files/train_none_few_none_no_tiny_v01.simpl,5,6333.3330,0.100,11
28796,tests/train_files/train_none_few_none_no_tiny_v02.simpl,5,8333.3330,0.100,13
28797,tests/train_files/train_none_few_none_no_tiny_v03.simpl,5,4333.3330,0.100,11
28798,tests/train_files/train_none_many_dominated_has_large_v01.simpl,5,4141.0254,0.100,48
28799,tests/train_files/train_none_many_dominated_has_large_v02.simpl,5,4583.3330,0.100,51
28800,tests/train_files/train_none_many_dominated_has_large_v03.simpl,5,4583.3330,0.100,49
28801,tests/train_files/train_none_many_dominated_has_medium_v01.simpl,5,8000.0000,0.100,27
28802,tests/train_files/train_none_many_dominated_has_medium_v02.simpl,5,8666.6660,0.100,28
28803,tests/train_files/train_none_many_dominated_has_medium_v03.simpl,5,7499.9995,0.100,27
28804,tests/train_files/train_none_many_dominated_no_large_v01.simpl,5,3707.6921,0.100,47
28805,tests/train_files/train_none_many_dominated_no_large_v02.simpl,5,4750.0000,0.100,50
28806,tests/train_files/train_none_many_dominated_no_large_v03.simpl,5,4297.6191,0.100,48
28807,tests/train_files/train_none_many_dominated_no_medium_v01.simpl,5,6083.3335,0.100,28
28808,tests/train_files/train_none_many_dominated_no_medium_v02.simpl,5,7749.9995,0.100,29
28809,tests/train_files/train_none_many_dominated_no_medium_v03.simpl,5,6666.6665,0.100,28
28810,tests/train_files/train_none_many_light_has_large_v01.simpl,5,4125.0000,0.100,54
28811,tests/train_files/train_none_many_light_has_large_v02.simpl,5,4658.1196,0.100,57
28812,tests/train_files/train_none_many_light_has_large_v03.simpl,5,4519.2305,0.100,55
28813,tests/train_files/train_none_many_light_has_medium_v01.simpl,5,5416.6665,0.100,20
28814,tests/train_files/train_none_many_light_has_medium_v02.simpl,5,7000.0000,0.100,23
28815,tests/train_files/train_none_many_light_has_medium_v03.simpl,5,6000.0000,0.100,21
28816,tests/train_files/train_none_many_light_no_large_v01.simpl,5,4000.0000,0.100,53
28817,tests/train_files/train_none_many_light_no_large_v02.simpl,5,4769.2305,0.100,56
28818,tests/train_files/train_none_many_light_no_large_v03.simpl,5,4333.3335,0.100,54
28819,tests/train_files/train_none_many_light_no_medium_v01.simpl,5,6050.0000,0.100,28
28820,tests/train_files/train_none_many_light_no_medium_v02.simpl,5,9583.3330,0.100,29
28821,tests/train_files/train_none_many_light_no_medium_v03.simpl,5,8083.3330,0.100,28
28822,tests/train_files/train_none_many_none_has_large_v01.simpl,5,4027.4724,0.100,56
28823,tests/train_files/train_none_many_none_has_large_v02.simpl,5,5138.8887,0.100,59
28824,tests/train_files/train_none_many_none_has_large_v03.simpl,5,4673.0767,0.100,57
28825,tests/train_files/train_none_many_none_has_medium_v01.simpl,5,5416.6665,0.100,20
28826,tests/train_files/train_none_many_none_has_medium_v02.simpl,5,6416.6665,0.100,23
28827,tests/train_files/train_none_many_none_has_medium_v03.simpl,5,6000.0000,0.100,21
28828,tests/train_files/train_none_many_none_no_large_v01.simpl,5,3687.4998,0.100,55
28829,tests/train_files/train_none_many_none_no_large_v02.simpl,5,4623.0771,0.100,58
28830,tests/train_files/train_none_many_none_no_large_v03.simpl,5,4964.2856,0.100,56
28831,tests/train_files/train_none_many_none_no_medium_v01.simpl,5,8750.0000,0.100,28
28832,tests/train_files/train_none_many_none_no_medium_v02.simpl,5,8833.3330,0.100,29
28833,tests/train_files/train_none_many_none_no_medium_v03.simpl,5,6500.0000,0.100,28
28834,tests/train_files/train_none_none_dominated_no_large_v01.simpl,5,3500.0000,0.100,49
28835,tests/train_files/train_none_none_dominated_no_large_v02.simpl,5,3266.6667,0.100,49
28836,tests/train_files/train_none_none_dominated_no_large_v03.simpl,5,3500.0000,0.100,49
28837,tests/train_files/train_none_none_dominated_no_medium_v01.simpl,5,1999.9999,0.100,8
28838,tests/train_files/train_none_none_dominated_no_medium_v02.simpl,5,2666.6667,0.100,8
28839,tests/train_files/train_none_none_dominated_no_medium_v03.simpl,5,2666.6667,0.100,8
28840,tests/train_files/train_none_none_dominated_no_tiny_v01.simpl,5,333.3333,0.100,1
28841,tests/train_files/train_none_none_dominated_no_tiny_v02.simpl,5,333.3333,0.100,1
28842,tests/train_files/train_none_none_dominated_no_tiny_v03.simpl,5,500.0000,0.100,1
28843,tests/train_files/train_none_none_none_no_large_v01.simpl,5,3989.0110,0.100,51
28844,tests/train_files/train_none_none_none_no_large_v02.simpl,5,3249.9998,0.100,51
28845,tests/train_files/train_none_none_none_no_large_v03.simpl,5,3682.5396,0.100,51
28846,tests/train_files/train_none_none_none_no_medium_v01.simpl,5,2500.0000,0.100,10
28847,tests/train_files/train_none_none_none_no_medium_v02.simpl,5,4000.0000,0.100,10
28848,tests/train_files/train_none_none_none_no_medium_v03.simpl,5,3250.0000,0.100,10
28849,tests/train_files/train_none_none_none_no_tiny_v01.simpl,5,1333.3333,0.100,2
28850,tests/train_files/train_none_none_none_no_tiny_v02.simpl,5,1499.9999,0.100,2
28851,tests/train_files/train_none_none_none_no_tiny_v03.simpl,5,1333.3333,0.100,2
28852,tests/train_files/train_shallow_few_dominated_has_large_v01.simpl,5,2166.6667,0.100,39
28853,tests/train_files/train_shallow_few_dominated_has_large_v02.simpl,5,2200.0000,0.100,37
28854,tests/train_files/train_shallow_few_dominated_has_large_v03.simpl,5,1966.6666,0.100,37
28855,tests/train_files/train_shallow_few_dominated_has_medium_v01.simpl,5,1055.5555,0.100,6
28856,tests/train_files/train_shallow_few_dominated_has_medium_v02.simpl,5,772.7272,0.100,4
28857,tests/train_files/train_shallow_few_dominated_has_medium_v03.simpl,5,772.7272,0.100,4
28858,tests/train_files/train_shallow_few_dominated_no_large_v01.simpl,5,1984.9625,0.100,36
28859,tests/train_files/train_shallow_few_dominated_no_large_v02.simpl,5,1833.3334,0.100,33
28860,tests/train_files/train_shallow_few_dominated_no_large_v03.simpl,5,1811.1111,0.100,35
28861,tests/train_files/train_shallow_few_dominated_no_medium_v01.simpl,5,681.8181,0.100,3
28862,tests/train_files/train_shallow_few_dominated_no_medium_v02.simpl,5,0.0000,0.100,0
28863,tests/train_files/train_shallow_few_dominated_no_medium_v03.simpl,5,433.3333,0.100,2
28864,tests/train_files/train_shallow_few_light_has_large_v01.simpl,5,2248.1204,0.100,41
28865,tests/train_files/train_shallow_few_light_has_large_v02.simpl,5,2277.7778,0.100,39
28866,tests/train_files/train_shallow_few_light_has_large_v03.simpl,5,2066.6667,0.100,39
28867,tests/train_files/train_shallow_few_light_has_medium_v01.simpl,5,1500.0000,0.100,6
28868,tests/train_files/train_shallow_few_light_has_medium_v02.simpl,5,633.3334,0.100,4
28869,tests/train_files/train_shallow_few_light_has_medium_v03.simpl,5,500.0000,0.100,4
28870,tests/train_files/train_shallow_few_light_no_large_v01.simpl,5,2255.5557,0.100,38
28871,tests/train_files/train_shallow_few_light_no_large_v02.simpl,5,1944.4446,0.100,35
28872,tests/train_files/train_shallow_few_light_no_large_v03.simpl,5,1942.8572,0.100,37
28873,tests/train_files/train_shallow_few_light_no_medium_v01.simpl,5,533.3334,0.100,3
28874,tests/train_files/train_shallow_few_light_no_medium_v02.simpl,5,0.0000,0.100,0
28875,tests/train_files/train_shallow_few_light_no_medium_v03.simpl,5,350.0000,0.100,2
28876,tests/train_files/train_shallow_few_none_has_large_v01.simpl,5,2321.6375,0.100,43
28877,tests/train_files/train_shallow_few_none_has_large_v02.simpl,5,2388.8892,0.100,41
28878,tests/train_files/train_shallow_few_none_has_large_v03.simpl,5,2166.6667,0.100,41
28879,tests/train_files/train_shallow_few_none_has_medium_v01.simpl,5,1555.5555,0.100,6
28880,tests/train_files/train_shallow_few_none_has_medium_v02.simpl,5,833.3333,0.100,4
28881,tests/train_files/train_shallow_few_none_has_medium_v03.simpl,5,833.3333,0.100,4
28882,tests/train_files/train_shallow_few_none_no_large_v01.simpl,5,2163.7427,0.100,40
28883,tests/train_files/train_shallow_few_none_no_large_v02.simpl,5,1850.0000,0.100,37
28884,tests/train_files/train_shallow_few_none_no_large_v03.simpl,5,2025.0000,0.100,39
28885,tests/train_files/train_shallow_few_none_no_medium_v01.simpl,5,515.1515,0.100,3
28886,tests/train_files/train_shallow_few_none_no_medium_v02.simpl,5,0.0000,0.100,0
28887,tests/train_files/train_shallow_few_none_no_medium_v03.simpl,5,266.6667,0.100,2
28888,tests/train_files/train_shallow_many_dominated_has_large_v01.simpl,5,2700.0000,0.100,35
28889,tests/train_files/train_shallow_many_dominated_has_large_v02.simpl,5,2280.0752,0.100,31
28890,tests/train_files/train_shallow_many_dominated_has_large_v03.simpl,5,2305.5557,0.100,32
28891,tests/train_files/train_shallow_many_dominated_has_medium_v01.simpl,5,2361.5386,0.100,14
28892,tests/train_files/train_shallow_many_dominated_has_medium_v02.simpl,5,1766.6667,0.100,10
28893,tests/train_files/train_shallow_many_dominated_has_medium_v03.simpl,5,2285.7141,0.100,11
28894,tests/train_files/train_shallow_many_dominated_no_large_v01.simpl,5,2730.1587,0.100,35
28895,tests/train_files/train_shallow_many_dominated_no_large_v02.simpl,5,2200.0000,0.100,31
28896,tests/train_files/train_shallow_many_dominated_no_large_v03.simpl,5,1870.1299,0.100,32
28897,tests/train_files/train_shallow_many_dominated_no_medium_v01.simpl,5,2607.1428,0.100,14
28898,tests/train_files/train_shallow_many_dominated_no_medium_v02.simpl,5,1380.9524,0.100,10
28899,tests/train_files/train_shallow_many_dominated_no_medium_v03.simpl,5,1814.2856,0.100,11
28900,tests/train_files/train_shallow_many_light_has_large_v01.simpl,5,2936.8420,0.100,41
28901,tests/train_files/train_shallow_many_light_has_large_v02.simpl,5,2300.0000,0.100,37
28902,tests/train_files/train_shallow_many_light_has_large_v03.simpl,5,2316.6667,0.100,38
28903,tests/train_files/train_shallow_many_light_has_medium_v01.simpl,5,2711.5381,0.100,14
28904,tests/train_files/train_shallow_many_light_has_medium_v02.simpl,5,2035.7142,0.100,10
28905,tests/train_files/train_shallow_many_light_has_medium_v03.simpl,5,2507.6924,0.100,11
28906,tests/train_files/train_shallow_many_light_no_large_v01.simpl,5,3277.7778,0.100,41
28907,tests/train_files/train_shallow_many_light_no_large_v02.simpl,5,2277.7778,0.100,37
28908,tests/train_files/train_shallow_many_light_no_large_v03.simpl,5,2642.8569,0.100,38
28909,tests/train_files/train_shallow_many_light_no_medium_v01.simpl,5,2634.6155,0.100,14
