episode,file,actions_taken,total_reward,epsilon,instrs_eliminated
0,tests/train_files/train_shallow_few_light_has_medium_v01.simpl,0,2000.0000,1.000,6
0,tests/train_files/train_shallow_few_light_has_medium_v02.simpl,0,1749.9999,1.000,4
0,tests/train_files/train_shallow_few_light_has_medium_v03.simpl,0,1600.0000,1.000,4
0,tests/train_files/train_shallow_few_light_no_large_v01.simpl,0,3522.7273,1.000,37
0,tests/train_files/train_shallow_few_light_no_large_v02.simpl,0,3181.8181,1.000,35
0,tests/train_files/train_shallow_few_light_no_large_v03.simpl,0,2821.4285,1.000,37
0,tests/train_files/train_shallow_few_light_no_medium_v01.simpl,0,700.0000,1.000,2
0,tests/train_files/train_shallow_few_light_no_medium_v02.simpl,0,0.0000,1.000,0
0,tests/train_files/train_shallow_few_light_no_medium_v03.simpl,0,583.3333,1.000,2
0,tests/train_files/train_shallow_few_none_has_large_v01.simpl,0,3430.7690,1.000,43
0,tests/train_files/train_shallow_few_none_has_large_v02.simpl,0,3886.3638,1.000,41
0,tests/train_files/train_shallow_few_none_has_large_v03.simpl,0,3276.9231,1.000,41
0,tests/train_files/train_shallow_few_none_has_medium_v01.simpl,0,2250.0000,1.000,6
0,tests/train_files/train_shallow_few_none_has_medium_v02.simpl,0,1600.0000,1.000,4
0,tests/train_files/train_shallow_few_none_has_medium_v03.simpl,0,1600.0000,1.000,4
0,tests/train_files/train_shallow_few_none_no_large_v01.simpl,0,3416.6667,1.000,39
0,tests/train_files/train_shallow_few_none_no_large_v02.simpl,0,3363.6365,1.000,37
0,tests/train_files/train_shallow_few_none_no_large_v03.simpl,0,3256.4102,1.000,39
0,tests/train_files/train_shallow_few_none_no_medium_v01.simpl,0,1249.9999,1.000,2
0,tests/train_files/train_shallow_few_none_no_medium_v02.simpl,0,0.0000,1.000,0
0,tests/train_files/train_shallow_few_none_no_medium_v03.simpl,0,1249.9999,1.000,2
0,tests/train_files/train_shallow_many_dominated_has_large_v01.simpl,0,3931.8179,1.000,31
0,tests/train_files/train_shallow_many_dominated_has_large_v02.simpl,0,3090.9092,1.000,28
0,tests/train_files/train_shallow_many_dominated_has_large_v03.simpl,0,3290.9092,1.000,29
0,tests/train_files/train_shallow_many_dominated_has_medium_v01.simpl,0,3833.3333,1.000,11
0,tests/train_files/train_shallow_many_dominated_has_medium_v02.simpl,0,2952.3809,1.000,8
0,tests/train_files/train_shallow_many_dominated_has_medium_v03.simpl,0,3250.0000,1.000,9
0,tests/train_files/train_shallow_many_dominated_no_large_v01.simpl,0,4000.0000,1.000,31
0,tests/train_files/train_shallow_many_dominated_no_large_v02.simpl,0,3266.6665,1.000,28
0,tests/train_files/train_shallow_many_dominated_no_large_v03.simpl,0,3350.0000,1.000,29
0,tests/train_files/train_shallow_many_dominated_no_medium_v01.simpl,0,2416.6667,1.000,10
0,tests/train_files/train_shallow_many_dominated_no_medium_v02.simpl,0,1749.9999,1.000,7
0,tests/train_files/train_shallow_many_dominated_no_medium_v03.simpl,0,1999.9999,1.000,8
0,tests/train_files/train_shallow_many_light_has_large_v01.simpl,0,4250.0000,1.000,37
0,tests/train_files/train_shallow_many_light_has_large_v02.simpl,0,3636.3638,1.000,34
0,tests/train_files/train_shallow_many_light_has_large_v03.simpl,0,3430.7693,1.000,35
0,tests/train_files/train_shallow_many_light_has_medium_v01.simpl,0,2933.3333,1.000,10
0,tests/train_files/train_shallow_many_light_has_medium_v02.simpl,0,1952.3809,1.000,7
0,tests/train_files/train_shallow_many_light_has_medium_v03.simpl,0,2285.7144,1.000,8
0,tests/train_files/train_shallow_many_light_no_large_v01.simpl,0,4583.3330,1.000,37
0,tests/train_files/train_shallow_many_light_no_large_v02.simpl,0,3650.0000,1.000,34
0,tests/train_files/train_shallow_many_light_no_large_v03.simpl,0,3400.0000,1.000,35
0,tests/train_files/train_shallow_many_light_no_medium_v01.simpl,0,3142.8572,1.000,10
0,tests/train_files/train_shallow_many_light_no_medium_v02.simpl,0,2333.3333,1.000,7
0,tests/train_files/train_shallow_many_light_no_medium_v03.simpl,0,2666.6667,1.000,8
0,tests/train_files/train_shallow_many_none_has_large_v01.simpl,0,4033.3335,1.000,40
0,tests/train_files/train_shallow_many_none_has_large_v02.simpl,0,4350.0000,1.000,37
0,tests/train_files/train_shallow_many_none_has_large_v03.simpl,0,3664.2856,1.000,38
0,tests/train_files/train_shallow_many_none_has_medium_v01.simpl,0,3833.3333,1.000,11
0,tests/train_files/train_shallow_many_none_has_medium_v02.simpl,0,3833.3333,1.000,8
0,tests/train_files/train_shallow_many_none_has_medium_v03.simpl,0,3333.3333,1.000,9
0,tests/train_files/train_shallow_many_none_no_large_v01.simpl,0,4527.2725,1.000,39
0,tests/train_files/train_shallow_many_none_no_large_v02.simpl,0,4166.6665,1.000,36
0,tests/train_files/train_shallow_many_none_no_large_v03.simpl,0,3830.7693,1.000,37
0,tests/train_files/train_shallow_many_none_no_medium_v01.simpl,0,3166.6667,1.000,10
0,tests/train_files/train_shallow_many_none_no_medium_v02.simpl,0,2333.3333,1.000,7
0,tests/train_files/train_shallow_many_none_no_medium_v03.simpl,0,2666.6667,1.000,8
0,tests/train_files/train_shallow_none_dominated_no_large_v01.simpl,0,4200.0000,1.000,42
0,tests/train_files/train_shallow_none_dominated_no_large_v02.simpl,0,4200.0000,1.000,42
0,tests/train_files/train_shallow_none_dominated_no_large_v03.simpl,0,3500.0000,1.000,42
0,tests/train_files/train_shallow_none_dominated_no_medium_v01.simpl,0,500.0000,1.000,1
0,tests/train_files/train_shallow_none_dominated_no_medium_v02.simpl,0,500.0000,1.000,1
0,tests/train_files/train_shallow_none_dominated_no_medium_v03.simpl,0,250.0000,1.000,1
0,tests/train_files/train_shallow_none_none_no_large_v01.simpl,0,3818.1819,1.000,42
0,tests/train_files/train_shallow_none_none_no_large_v02.simpl,0,3500.0000,1.000,42
0,tests/train_files/train_shallow_none_none_no_large_v03.simpl,0,2624.9998,1.000,42
0,tests/train_files/train_shallow_none_none_no_medium_v01.simpl,0,333.3333,1.000,1
0,tests/train_files/train_shallow_none_none_no_medium_v02.simpl,0,333.3333,1.000,1
0,tests/train_files/train_shallow_none_none_no_medium_v03.simpl,0,250.0000,1.000,1
0,tests/train_files/train_shallow_none_none_no_tiny_v01.simpl,0,0.0000,1.000,0
0,tests/train_files/train_shallow_none_none_no_tiny_v02.simpl,0,0.0000,1.000,0
0,tests/train_files/train_shallow_none_none_no_tiny_v03.simpl,0,0.0000,1.000,0
6886,tests/train_files/train_deep_few_dominated_has_large_v01.simpl,5,1676.1906,0.225,32
6887,tests/train_files/train_deep_few_dominated_has_large_v02.simpl,5,1547.6190,0.225,30
6888,tests/train_files/train_deep_few_dominated_has_large_v03.simpl,5,1460.8695,0.225,30
6889,tests/train_files/train_deep_few_dominated_has_medium_v01.simpl,5,666.6667,0.225,6
6890,tests/train_files/train_deep_few_dominated_has_medium_v02.simpl,5,676.4706,0.225,4
6891,tests/train_files/train_deep_few_dominated_has_medium_v03.simpl,5,687.4999,0.225,4
6892,tests/train_files/train_deep_few_dominated_no_large_v01.simpl,5,1535.7144,0.225,28
6893,tests/train_files/train_deep_few_dominated_no_large_v02.simpl,5,1238.0952,0.225,26
6894,tests/train_files/train_deep_few_dominated_no_large_v03.simpl,5,1325.0000,0.225,28
6895,tests/train_files/train_deep_few_dominated_no_medium_v01.simpl,5,400.0000,0.224,2
6896,tests/train_files/train_deep_few_dominated_no_medium_v02.simpl,5,0.0000,0.224,0
6897,tests/train_files/train_deep_few_dominated_no_medium_v03.simpl,5,388.8889,0.224,2
6898,tests/train_files/train_deep_few_light_has_large_v01.simpl,5,1700.0000,0.224,34
6899,tests/train_files/train_deep_few_light_has_large_v02.simpl,5,1726.1906,0.224,32
6900,tests/train_files/train_deep_few_light_has_large_v03.simpl,5,1609.0909,0.224,32
6901,tests/train_files/train_deep_few_light_has_medium_v01.simpl,5,857.1428,0.224,6
6902,tests/train_files/train_deep_few_light_has_medium_v02.simpl,5,700.0000,0.224,4
6903,tests/train_files/train_deep_few_light_has_medium_v03.simpl,5,1187.4999,0.224,4
6904,tests/train_files/train_deep_few_light_no_large_v01.simpl,5,1630.9524,0.223,30
6905,tests/train_files/train_deep_few_light_no_large_v02.simpl,5,1272.7273,0.223,28
6906,tests/train_files/train_deep_few_light_no_large_v03.simpl,5,1518.1819,0.223,30
6907,tests/train_files/train_deep_few_light_no_medium_v01.simpl,5,566.6666,0.223,2
6908,tests/train_files/train_deep_few_light_no_medium_v02.simpl,5,0.0000,0.223,0
6909,tests/train_files/train_deep_few_light_no_medium_v03.simpl,5,562.4999,0.223,2
6910,tests/train_files/train_deep_few_none_has_large_v01.simpl,5,1790.9091,0.223,36
6911,tests/train_files/train_deep_few_none_has_large_v02.simpl,5,1435.8973,0.223,34
6912,tests/train_files/train_deep_few_none_has_large_v03.simpl,5,1517.8572,0.223,34
6913,tests/train_files/train_deep_few_none_has_medium_v01.simpl,5,1333.3333,0.222,6
6914,tests/train_files/train_deep_few_none_has_medium_v02.simpl,5,1187.4999,0.222,4
6915,tests/train_files/train_deep_few_none_has_medium_v03.simpl,5,1187.4999,0.222,4
6916,tests/train_files/train_deep_few_none_no_large_v01.simpl,5,1676.1906,0.222,32
6917,tests/train_files/train_deep_few_none_no_large_v02.simpl,5,1200.0000,0.222,30
6918,tests/train_files/train_deep_few_none_no_large_v03.simpl,5,1659.0909,0.222,32
6919,tests/train_files/train_deep_few_none_no_medium_v01.simpl,5,562.4999,0.222,2
6920,tests/train_files/train_deep_few_none_no_medium_v02.simpl,5,0.0000,0.222,0
6921,tests/train_files/train_deep_few_none_no_medium_v03.simpl,5,400.0000,0.222,2
6922,tests/train_files/train_deep_many_dominated_has_large_v01.simpl,5,2339.1304,0.221,25
6923,tests/train_files/train_deep_many_dominated_has_large_v02.simpl,5,1810.6060,0.221,22
6924,tests/train_files/train_deep_many_dominated_has_large_v03.simpl,5,1977.2727,0.221,23
6925,tests/train_files/train_deep_many_dominated_has_medium_v01.simpl,5,2252.9412,0.221,14
6926,tests/train_files/train_deep_many_dominated_has_medium_v02.simpl,5,1710.5264,0.221,10
6927,tests/train_files/train_deep_many_dominated_has_medium_v03.simpl,5,1715.1515,0.221,11
